tau1,tau2,tau3,tau4,tau5,tau6
7.385558831174421e-11,-5.684341886080802e-14,2.1316282072803006e-14,-5.5289106626332796e-14,-1.1102230246251565e-15,-8.326672684688674e-17
3.1667113375988265e-11,0.0,0.0,-2.3314683517128287e-15,4.440892098500626e-16,8.881784197001252e-16
1.1734968552445935e-10,0.0,7.105427357601002e-15,1.0880185641326534e-14,0.0,4.0245584642661925e-16
-4.055067392982892e-11,2.842170943040401e-14,7.105427357601002e-15,-2.731148640577885e-14,-8.881784197001252e-16,-1.1102230246251565e-16
2.1465496047312627e-11,0.0,-1.4210854715202004e-14,-1.9984014443252818e-15,-1.3322676295501878e-15,4.163336342344337e-16
1.8817836178186553e-10,-5.684341886080802e-14,0.0,5.995204332975845e-15,1.3322676295501878e-15,1.2490009027033011e-15
3.1944225042934704e-11,2.842170943040401e-14,2.842170943040401e-14,3.7414515929867775e-14,2.6645352591003757e-15,-4.163336342344337e-16
-3.18980397651103e-11,8.526512829121202e-14,1.4210854715202004e-14,-1.6653345369377348e-14,1.7763568394002505e-15,-7.355227538141662e-16
9.871747863599012e-11,2.842170943040401e-14,-7.105427357601002e-15,-3.1086244689504383e-15,-4.440892098500626e-16,-1.0685896612017132e-15
8.58602078324111e-11,0.0,0.0,-7.882583474838611e-15,-1.7763568394002505e-15,5.412337245047638e-16
7.605471807892172e-11,0.0,0.0,-1.5543122344752192e-15,0.0,5.134781488891349e-16
-6.543032782246883e-11,0.0,7.105427357601002e-15,3.885780586188048e-15,4.440892098500626e-16,-1.8041124150158794e-16
4.2293279989280563e-11,2.842170943040401e-14,1.4210854715202004e-14,9.325873406851315e-15,2.220446049250313e-15,3.191891195797325e-16
1.0402345651527867e-11,-1.7053025658242404e-13,6.394884621840902e-14,8.992806499463768e-14,1.5987211554602254e-14,2.942091015256665e-15
-5.8161475635643e-11,-1.1368683772161603e-13,-2.1316282072803006e-14,-9.325873406851315e-15,-1.7763568394002505e-15,1.2628786905111156e-15
-1.3315570868144277e-11,3.694822225952521e-13,-9.237055564881302e-14,-7.30526750203353e-14,-1.0658141036401503e-14,-1.762479051592436e-15
1.2754242106893798e-11,-2.8421709430404007e-13,4.973799150320701e-14,4.107825191113079e-14,4.440892098500626e-15,9.298117831235686e-16
4.128253294766182e-11,-2.842170943040401e-14,4.973799150320701e-14,5.88418203051333e-15,0.0,-4.163336342344337e-17
-2.6926016971628997e-11,0.0,4.263256414560601e-14,-3.552713678800501e-14,-1.4210854715202004e-14,-2.733924198139448e-15
-1.0096101732415264e-10,1.4210854715202004e-13,-2.842170943040401e-14,-2.353672812205332e-14,-7.105427357601002e-15,-2.1649348980190553e-15
2.7983837469491846e-11,8.526512829121202e-14,0.0,1.0880185641326534e-14,6.217248937900877e-15,1.734723475976807e-15
7.247002997701202e-11,8.526512829121202e-14,1.4210854715202004e-14,-2.1316282072803006e-14,-5.329070518200751e-15,-1.5681900222830336e-15
2.284492595094889e-10,2.842170943040401e-14,-1.4210854715202004e-14,-1.557087792036782e-14,-5.329070518200751e-15,-9.853229343548264e-16
-1.6182077899884462e-10,2.842170943040401e-14,-7.105427357601002e-15,-2.6978419498391304e-14,-9.769962616701378e-15,-3.4416913763379853e-15
1.6268941749331134e-10,-2.842170943040401e-14,2.1316282072803006e-14,1.7069679003611782e-14,7.993605777301127e-15,1.3600232051658168e-15
-2.4010571308963335e-10,-2.842170943040401e-14,1.4210854715202004e-14,7.13318293321663e-15,3.552713678800501e-15,1.2628786905111156e-15
-6.340616920397224e-11,-2.842170943040401e-14,2.842170943040401e-14,4.6074255521944e-15,-8.881784197001252e-16,8.049116928532385e-16
1.4386003499566868e-10,-1.7053025658242404e-13,4.973799150320701e-14,-2.55351295663786e-15,-8.881784197001252e-16,2.7755575615628914e-17
8.428635567270248e-11,0.0,-7.105427357601002e-15,8.215650382226158e-15,3.552713678800501e-15,1.6653345369377348e-15
-3.7132963370822836e-11,0.0,-1.4210854715202004e-14,-3.774758283725532e-15,0.0,2.373101715136272e-15
-1.9456436461950943e-11,1.1368683772161603e-13,-7.105427357601002e-15,7.771561172376096e-16,8.881784197001252e-16,5.551115123125783e-17
2.100186691222916e-11,-1.4210854715202004e-13,7.105427357601002e-15,7.771561172376096e-15,5.329070518200751e-15,1.1657341758564144e-15
5.058531371560093e-11,1.1368683772161603e-13,-2.842170943040401e-14,1.7763568394002505e-15,0.0,6.106226635438361e-16
-6.473044322774513e-12,0.0,0.0,-6.661338147750939e-16,0.0,-6.38378239159465e-16
-1.9401369399929536e-11,-5.684341886080802e-14,0.0,1.0436096431476471e-14,1.7763568394002505e-15,7.077671781985373e-16
6.695977106119244e-11,-8.526512829121202e-14,4.263256414560601e-14,9.103828801926284e-15,8.881784197001252e-16,8.049116928532385e-16
-1.3871925830244436e-10,2.842170943040401e-14,1.4210854715202004e-14,4.440892098500626e-16,1.7763568394002505e-15,-2.636779683484747e-16
-1.0841816333595489e-10,1.1368683772161603e-13,1.4210854715202004e-14,1.1102230246251565e-14,-7.993605777301127e-15,-1.0200174038743626e-15
-1.0288836449490191e-10,-5.684341886080802e-14,0.0,4.440892098500626e-16,-2.6645352591003757e-15,-4.926614671774132e-16
1.2820855488371308e-10,5.684341886080802e-14,2.1316282072803006e-14,1.865174681370263e-14,-1.1546319456101628e-14,4.8780424144467815e-15
-1.5241141682054149e-12,-8.526512829121202e-14,2.842170943040401e-14,8.881784197001252e-16,8.881784197001252e-16,-1.1449174941446927e-15
-2.681943556126498e-11,-1.7053025658242404e-13,-7.105427357601002e-15,-1.3822276656583199e-14,1.3322676295501878e-14,-9.853229343548264e-16
8.51354542419358e-11,-5.684341886080802e-14,7.105427357601002e-15,9.825473767932635e-15,-5.329070518200751e-15,1.0408340855860843e-15
5.1672444101313886e-11,5.684341886080802e-14,-2.1316282072803006e-14,1.1102230246251565e-16,3.552713678800501e-15,-1.1171619185290638e-15
1.9539925233402755e-12,-5.684341886080802e-14,-7.105427357601002e-15,1.2101430968414206e-14,-1.1546319456101628e-14,-6.3352101342672995e-15
-7.845990523946966e-11,2.842170943040401e-14,-3.552713678800501e-14,1.099120794378905e-14,-7.993605777301127e-15,-3.559652572704408e-15
2.5702107109282224e-11,1.7053025658242404e-13,0.0,1.0547118733938987e-14,-1.4210854715202004e-14,-1.0685896612017132e-14
-1.0190603916271357e-10,-2.842170943040401e-14,0.0,-8.881784197001252e-15,0.0,-1.9914625504213745e-15
-1.2640555269172182e-11,2.842170943040401e-14,-3.552713678800501e-14,-2.220446049250313e-16,-8.881784197001252e-16,-1.1726730697603216e-15
-1.1861267523727292e-10,1.1368683772161603e-13,2.1316282072803006e-14,1.7763568394002505e-15,-1.7763568394002505e-15,5.967448757360216e-16
-1.0655298865458462e-10,2.842170943040401e-14,-7.105427357601002e-15,-1.6209256159527285e-14,3.552713678800501e-15,3.566591466608315e-15
-2.2680524125462398e-11,-5.684341886080802e-14,7.105427357601002e-15,3.1086244689504383e-15,-8.881784197001252e-16,-2.060851489460447e-15
-8.062883694037737e-11,0.0,0.0,7.549516567451064e-15,-4.440892098500626e-15,-4.760081218080359e-15
3.9751313352098805e-11,-2.842170943040401e-14,7.105427357601002e-15,-9.769962616701378e-15,2.6645352591003757e-15,4.246603069191224e-15
1.6616397147117823e-10,-8.526512829121202e-14,2.842170943040401e-14,-2.6645352591003757e-15,4.440892098500626e-15,4.548444954011188e-15
-2.0026647007398424e-11,5.684341886080802e-14,3.552713678800501e-14,9.769962616701378e-15,-4.440892098500626e-15,-9.367506770274758e-16
3.5637270912047825e-11,-2.842170943040401e-14,0.0,6.217248937900877e-15,-2.6645352591003757e-15,-1.7069679003611782e-15
3.043076901576569e-11,0.0,-2.842170943040401e-14,1.509903313490213e-14,-4.440892098500626e-15,-6.491335247105212e-15
-1.872280108727864e-12,2.842170943040401e-14,0.0,-5.329070518200751e-15,-6.217248937900877e-15,-2.3002433291452462e-15
-5.870859354217828e-11,-8.526512829121202e-14,2.842170943040401e-14,-4.440892098500626e-15,6.217248937900877e-15,2.2967738821932926e-15
-1.2711254271380312e-10,2.842170943040401e-14,-7.105427357601002e-15,9.325873406851315e-15,-2.6645352591003757e-15,2.42861286636753e-16
-3.394973191461759e-11,-8.526512829121202e-14,0.0,-7.149836278586008e-14,0.0,-2.220446049250313e-16
-1.1299583491108933e-10,-2.842170943040401e-14,2.1316282072803006e-14,-1.4210854715202004e-14,8.881784197001252e-16,-1.9637069748057456e-15
-2.7716495765162108e-11,5.684341886080802e-14,-2.1316282072803006e-14,-6.483702463810914e-14,-2.6645352591003757e-15,-2.1441182163073336e-15
-8.620482105925475e-11,-8.526512829121202e-14,7.105427357601002e-15,-6.306066779870889e-14,1.7763568394002505e-15,-1.3183898417423734e-15
1.7710277688820497e-11,0.0,-1.4210854715202004e-14,3.552713678800501e-15,0.0,-3.885780586188048e-16
3.112177182629239e-11,8.526512829121202e-14,0.0,-6.217248937900877e-15,2.6645352591003757e-15,7.060324547225605e-15
1.4954437688174949e-10,-8.526512829121202e-14,1.4210854715202004e-14,8.881784197001252e-16,-6.217248937900877e-15,-4.277828091758806e-15
2.3920421199363773e-11,5.684341886080802e-14,-7.105427357601002e-15,-2.220446049250313e-15,-8.881784197001252e-16,4.0245584642661925e-16
5.0812687391044165e-11,-2.842170943040401e-14,0.0,4.440892098500626e-15,-4.440892098500626e-15,-6.897260540483785e-15
-1.3301360013429075e-11,8.526512829121202e-14,-1.4210854715202004e-14,4.440892098500626e-15,-1.7763568394002505e-15,-2.5222879340702775e-15
-3.005951043633104e-11,-1.1368683772161603e-13,7.105427357601002e-15,3.552713678800501e-15,-3.552713678800501e-15,-1.2212453270876722e-15
-4.190781055513071e-11,-5.684341886080802e-14,2.842170943040401e-14,-3.552713678800501e-15,6.217248937900877e-15,4.697631172945194e-15
5.051248308518552e-11,-2.842170943040401e-14,7.105427357601002e-15,4.440892098500626e-15,-3.552713678800501e-15,-2.0088097851811426e-15
-8.814993179839803e-11,2.842170943040401e-14,-7.105427357601002e-15,1.2434497875801753e-14,-1.1546319456101628e-14,-1.0267828254306721e-14
-1.220357148667972e-11,0.0,-2.1316282072803006e-14,-3.1086244689504383e-15,-1.7763568394002505e-15,-1.817990202823694e-15
2.2453150450019166e-11,5.684341886080802e-14,-7.105427357601002e-15,6.217248937900877e-15,2.6645352591003757e-15,1.1744077932362984e-15
-6.230038707144558e-11,8.526512829121202e-14,-1.4210854715202004e-14,-3.1086244689504383e-15,4.440892098500626e-15,2.003605614753212e-15
6.560796350640885e-11,2.842170943040401e-14,1.4210854715202004e-14,-4.440892098500626e-15,8.881784197001252e-16,1.1032841307212493e-15
-1.1282708101134631e-10,0.0,-2.842170943040401e-14,3.1086244689504383e-15,-5.329070518200751e-15,-2.0209528495129803e-15
2.6439295197633328e-11,-5.684341886080802e-14,-7.105427357601002e-15,2.6645352591003757e-15,-1.7763568394002505e-15,-3.0444397003392965e-15
6.634692795159935e-11,-2.842170943040401e-14,-2.842170943040401e-14,3.552713678800501e-15,-2.6645352591003757e-15,-3.689756833402669e-15
7.206324426078936e-11,2.842170943040401e-14,0.0,-3.1086244689504383e-15,8.881784197001252e-16,4.544975507059235e-16
-1.9522161665008753e-11,-2.842170943040401e-14,2.842170943040401e-14,-1.7763568394002505e-15,1.7763568394002505e-15,2.957703526540456e-15
-4.902744876744691e-13,-2.842170943040401e-14,7.105427357601002e-15,-1.7763568394002505e-15,-4.440892098500626e-15,-3.344546861683284e-15
4.934008757118136e-11,-2.842170943040401e-14,-2.1316282072803006e-14,0.0,-1.7763568394002505e-15,-3.923944502659538e-15
-1.3937295761934365e-10,-2.842170943040401e-14,-7.105427357601002e-15,-3.1086244689504383e-15,4.440892098500626e-15,2.751271432899216e-15
2.3600676968271728e-11,-1.1368683772161603e-13,-2.1316282072803006e-14,1.7763568394002505e-15,8.881784197001252e-16,-2.8380076066980564e-15
-1.8285817304786178e-10,-5.684341886080802e-14,-7.105427357601002e-15,4.440892098500626e-16,-1.7763568394002505e-15,-1.1553258350005535e-15
4.412470389070222e-12,-1.4210854715202004e-13,4.263256414560601e-14,1.7763568394002505e-15,-8.881784197001252e-16,7.554720737878995e-16
-5.1244342103018425e-11,-8.526512829121202e-14,2.842170943040401e-14,2.6645352591003757e-15,-8.881784197001252e-16,6.617970060851519e-16
4.5215386990093975e-11,2.842170943040401e-14,1.4210854715202004e-14,-5.329070518200751e-15,1.7763568394002505e-15,1.0772632785815972e-15
-6.368949811985658e-11,2.842170943040401e-14,7.105427357601002e-15,-1.7763568394002505e-15,-8.881784197001252e-16,-3.2404634531246757e-15
-1.8310686300537782e-11,-2.842170943040401e-14,1.4210854715202004e-14,1.3322676295501878e-15,0.0,-1.8041124150158794e-16
-7.430500659211248e-11,0.0,0.0,3.552713678800501e-15,8.881784197001252e-16,-3.159798811491754e-15
6.856737400084967e-11,-2.842170943040401e-14,-2.842170943040401e-14,-1.7763568394002505e-15,-1.7763568394002505e-15,-2.5743296383495817e-15
-1.489723899794626e-10,0.0,2.842170943040401e-14,0.0,-8.881784197001252e-16,-1.392982951209376e-15
-4.0323300254385686e-11,-5.684341886080802e-14,8.526512829121202e-14,8.881784197001252e-16,-8.881784197001252e-16,4.244868345715247e-15
5.0047077593262657e-11,8.526512829121202e-14,4.973799150320701e-14,-8.881784197001252e-16,0.0,4.427014310692812e-15
-8.739675649849232e-13,-2.842170943040401e-14,-4.263256414560601e-14,-2.6645352591003757e-15,1.7763568394002505e-15,-3.5110803153770576e-15
1.3027801060161437e-11,0.0,-4.973799150320701e-14,-5.329070518200751e-15,2.6645352591003757e-15,-6.071532165918825e-17
1.255813231182401e-10,-1.1368683772161603e-13,2.1316282072803006e-14,-2.6645352591003757e-15,0.0,1.4068607390171906e-15
7.30651095182111e-11,-2.842170943040401e-14,2.1316282072803006e-14,-5.329070518200751e-15,3.552713678800501e-15,-1.2715523078909996e-15
-9.904965736495797e-11,2.842170943040401e-14,-7.105427357601002e-15,-1.7763568394002505e-15,4.440892098500626e-15,2.777292285038868e-15
-1.4345857834996423e-11,-1.1368683772161603e-13,7.105427357601002e-15,-8.881784197001252e-16,8.881784197001252e-16,-5.204170427930421e-18
1.5361933947133366e-10,0.0,0.0,1.3322676295501878e-15,1.7763568394002505e-15,4.2396641752873165e-15
-8.309797294714372e-12,-2.842170943040401e-14,-1.4210854715202004e-14,-3.9968028886505635e-15,3.552713678800501e-15,2.8935187579293142e-15
3.269917669967981e-11,-1.1368683772161603e-13,0.0,-6.661338147750939e-16,0.0,-1.6896206656014101e-15
5.977263128897903e-11,8.526512829121202e-14,-4.973799150320701e-14,2.6645352591003757e-15,-1.7763568394002505e-15,1.2437967322753707e-15
3.652189661806915e-12,-2.842170943040401e-14,2.842170943040401e-14,1.5543122344752192e-15,-1.7763568394002505e-15,-2.588207426157396e-15
-1.6123991031236073e-10,5.684341886080802e-14,4.973799150320701e-14,-1.3322676295501878e-15,1.7763568394002505e-15,-5.637851296924623e-16
2.5284663252023165e-11,-2.842170943040401e-14,3.552713678800501e-14,1.5543122344752192e-15,8.881784197001252e-16,2.3245294578089215e-15
2.737721160883666e-11,-2.842170943040401e-14,7.105427357601002e-15,-2.6645352591003757e-15,4.440892098500626e-15,1.4883927423881005e-15
-1.1590906012770574e-10,-8.526512829121202e-14,0.0,-3.552713678800501e-15,0.0,1.132774429812855e-15
4.5064396658744954e-11,5.684341886080802e-14,-2.1316282072803006e-14,-8.881784197001252e-16,0.0,2.706168622523819e-16
-4.066080805387173e-11,0.0,7.105427357601002e-15,6.661338147750939e-16,-3.552713678800501e-15,-1.8067145002298446e-15
-6.145306485905166e-11,-2.842170943040401e-14,-7.105427357601002e-15,-3.1086244689504383e-15,1.7763568394002505e-15,6.166941957097549e-16
-5.1457504923746455e-11,-8.526512829121202e-14,-2.1316282072803006e-14,1.7763568394002505e-15,0.0,-4.3194614551822497e-16
-1.610711564126177e-10,0.0,1.4210854715202004e-14,1.1102230246251565e-15,-1.7763568394002505e-15,7.771561172376096e-16
7.606359986311872e-12,2.842170943040401e-14,-1.4210854715202004e-14,-3.552713678800501e-15,3.552713678800501e-15,2.426878142891553e-15
5.2304827136140375e-11,2.842170943040401e-14,-2.842170943040401e-14,3.1086244689504383e-15,-1.7763568394002505e-15,-4.152060639750488e-15
-2.3931079340400174e-11,5.684341886080802e-14,-7.105427357601002e-15,-3.552713678800501e-15,1.7763568394002505e-15,1.2750217548429532e-15
3.7696068488912715e-11,-5.684341886080802e-14,-2.1316282072803006e-14,3.552713678800501e-15,-2.6645352591003757e-15,-2.282896094385478e-15
-5.682743164925341e-11,2.842170943040401e-14,-2.1316282072803006e-14,-4.218847493575595e-15,2.6645352591003757e-15,1.95590071916385e-15
7.642242394467758e-11,8.526512829121202e-14,7.105427357601002e-15,0.0,-1.7763568394002505e-15,2.0469737016526324e-16
7.416467440179986e-11,0.0,0.0,2.220446049250313e-16,1.7763568394002505e-15,-1.0044048925905713e-15
2.1998403099132702e-11,-5.684341886080802e-14,7.105427357601002e-14,8.43769498715119e-15,-4.440892098500626e-15,-3.670674875166924e-15
-6.852118872302526e-11,2.842170943040401e-14,2.842170943040401e-14,-2.4424906541753444e-15,0.0,-4.718447854656915e-16
6.578826372560798e-11,-8.526512829121202e-14,2.1316282072803006e-14,3.9968028886505635e-15,0.0,-3.3133218391157016e-16
-5.033351513361595e-11,-5.684341886080802e-14,-7.105427357601002e-15,-3.9968028886505635e-15,3.552713678800501e-15,2.6558616417204917e-15
8.928946471087329e-11,0.0,0.0,0.0,-2.6645352591003757e-15,6.886852199627924e-16
4.008970933000455e-11,-2.842170943040401e-14,1.4210854715202004e-14,-1.1102230246251565e-15,4.440892098500626e-15,2.5699928296596397e-15
-8.241585192081402e-11,2.842170943040401e-14,7.105427357601002e-15,-2.6645352591003757e-15,2.6645352591003757e-15,5.545477271828858e-15
1.6631140908884845e-12,5.684341886080802e-14,-1.4210854715202004e-14,-3.9968028886505635e-15,3.552713678800501e-15,-8.651933336434325e-16
-4.3227643686805095e-11,2.842170943040401e-14,-2.842170943040401e-14,0.0,-8.881784197001252e-16,-1.8843433757798067e-15
6.42077502277516e-11,2.842170943040401e-14,-5.684341886080802e-14,-5.551115123125783e-15,3.552713678800501e-15,4.3814778194484205e-15
1.4057377484277822e-10,5.684341886080802e-14,1.4210854715202004e-14,4.440892098500626e-16,-1.7763568394002505e-15,1.876537120137911e-15
-6.233280558376464e-11,0.0,-7.105427357601002e-15,-4.884981308350689e-15,2.5757174171303632e-14,7.4593109467002705e-16
-9.901057751449116e-11,2.842170943040401e-14,0.0,-1.3322676295501878e-15,3.9968028886505635e-14,-3.9343528435153985e-15
9.400302758422185e-11,2.842170943040401e-14,1.4210854715202004e-14,-1.5543122344752192e-15,-2.842170943040401e-14,-1.444157293750692e-15
6.091127602303459e-11,5.684341886080802e-14,-1.4210854715202004e-14,1.9984014443252818e-15,1.5987211554602254e-14,1.5404344466674047e-15
-9.303402492832902e-11,0.0,0.0,4.440892098500626e-16,1.687538997430238e-14,3.7238007816187135e-15
-1.0128076155524468e-10,-2.842170943040401e-14,2.842170943040401e-14,2.220446049250313e-16,-1.5987211554602254e-14,5.332106284283711e-16
-2.9404034762592346e-11,0.0,-1.4210854715202004e-14,-2.6645352591003757e-15,2.4868995751603507e-14,-2.478052485432869e-15
4.8832049515112885e-11,2.842170943040401e-14,7.105427357601002e-15,-3.1086244689504383e-15,7.993605777301127e-15,-1.8973538018496328e-15
-2.7261748414275644e-11,2.842170943040401e-14,7.105427357601002e-15,1.7763568394002505e-15,-5.5067062021407764e-14,2.2518879122523927e-15
2.0341062167972268e-11,0.0,1.4210854715202004e-14,8.881784197001252e-16,2.398081733190338e-14,-3.688564211012935e-15
